,Unnamed: 0,id_str,screen_name,full_text,retweeted,emotion
11,11,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
12,12,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
13,13,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
14,14,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
15,15,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
16,16,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
17,17,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
18,18,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
19,19,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
20,20,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
21,21,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
22,22,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
23,23,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
24,24,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
25,25,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
26,26,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
27,27,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
28,28,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
29,29,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
30,30,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
31,31,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
32,32,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
33,33,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
34,34,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
35,35,1512422427896164353,oyjyz,롤 하실분..? 미드 원딜 남아요..!!!!!,0,중립
36,36,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
37,37,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
38,38,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
39,39,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
40,40,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
41,41,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
42,42,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
43,43,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
44,44,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
45,45,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
46,46,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
47,47,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
48,48,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
49,49,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
50,50,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
51,51,1427310806912278543,Acita_Blossom,"카구야 학생회 애들로 롤 포지션 이러면 어떨려나

탑 미코
정글 치카
미드 이시가미 유우
봇듀 회장(원딜), 카구야(서폿)

이런 느낌인가 미코가 탑차이로 지면 치카탓하고 ㅈㄱㅊㅇ 외치는 느낌 궁금하네",0,중립
52,52,1512422427896164353,oyjyz,롤 하실분..? 미드 원딜 남아요..!!!!!,0,중립
53,53,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
54,54,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
55,55,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
56,56,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
57,57,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
58,58,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
59,59,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
60,60,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
61,61,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
62,62,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
63,63,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
64,64,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
65,65,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
66,66,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
67,67,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
68,68,950372869606850560,Ragnoz_idiot,"@Day_Dream_X 롤 미드시즌 리그 티저에서 오락기위에 더럽게 엉덩이올리고 찍어서 기계 부술뻔하고 욕먹다가, 이름비슷한 msi컴퓨터가 욕먹고있어서 자기네 아니라고 해명하는트윗이네여ㅋㅋ",0,혐오
69,69,1503140108911923203,nyna1142,"79기생 롤하면 
히가 탑 
코바시카와 원딜
오오토리 미드
키사라기 정글 
이정도? 
티어는 확실하게 코바시카와 실버3 이어야함 일단 무조건 실버인데 자기가 진짜 진심하면 골드 갈수있다고 말하고 다녀야함",0,중립
70,70,1256995724237012995,Seo__lyang,"@oLMqurcijUIprlx 헉 그 미드를 포기 할 수 없는 마음 
잘 알지요! 그럼에도 이렇게 좋은 퀄로 그려주시다니
감사합니다!! 저 귀여운 형체 안에 저에 대한 모든
특징이 다 있다는 것도 정말 신기하네요!! 
그리고.... 다음에 롤 같이 하시죠! 😁",0,행복
71,71,1490871879858802688,XoX__TxT,"롤 협곡할건데 3인큐에융 ㅇ3ㅇ 
정글, 서폿 자리있구여...(고정..?)

저는..탑,미드밖에못가여...

원딜.. 탑.미드..올라이너..쨋든..
2명구해여&gt;&lt;",0,슬픔
72,72,1427310806912278543,Acita_Blossom,"카구야 학생회 애들로 롤 포지션 이러면 어떨려나

탑 미코
정글 치카
미드 이시가미 유우
봇듀 회장(원딜), 카구야(서폿)

이런 느낌인가 미코가 탑차이로 지면 치카탓하고 ㅈㄱㅊㅇ 외치는 느낌 궁금하네",0,중립
73,73,1512422427896164353,oyjyz,롤 하실분..? 미드 원딜 남아요..!!!!!,0,중립
74,74,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
75,75,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
76,76,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
77,77,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
78,78,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
79,79,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
80,80,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
81,81,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
82,82,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
83,83,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
84,84,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
85,85,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
86,86,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
87,87,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
88,88,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
89,89,912860537670660096,MagicPowerjohns,"1. 롤에서 전에 생각이 달라서 한번 싸운적 있었는데 그때 얘기하다가 갑자기 탑미드 공부하더니 몇 달만에 말도안되게 잘해짐; 같이하면 게임 편안함..
2. 배움 자체를 즐기는 스타일인거 같음 사람이 액티브하고 우울한 느낌이 없다
3. 남자든 여자든 가슴크면 좋아함
@YS__en",0,중립
90,90,941868333137141760,anttunnel,이혼한 호로렌 완전 미드st 꾀죄죄 후즐근한 남편과 재혼하고 완전 잘사는 아내 롤,0,행복
91,91,1642942404,E50MOM,"오늘 친구 롤하는거 구경하는데 맞은편에 앉은 사람이 ""내가 선풍기 돌리는데 왜 안도와주는데!"" 라는 말을 시작으로 분노를 뿜더니 나중에는 지 친구랑 싸우기 시작함 던지는 팀원을 커버하며 역전승을 한 내 친구가 역시 롤은 정공겜 맞다니까 라고 웃으면서 말하는데 상대 미드랑 키배뜨고있더라",0,분노
92,92,967855041922002944,fakefwb,그리핀도르가 그렇게 하고 싶어? 혹시 약간 미드 속 미식 축구 부장 롤에 매력을 느끼는 타입인가? 왜 있잖아 치어리딩 하는 애들 중에 제일 예쁜 애랑 사귀는 캐릭터,0,중립
93,93,1503140108911923203,nyna1142,"79기생 롤하면 
히가 탑 
코바시카와 원딜
오오토리 미드
키사라기 정글 
이정도? 
티어는 확실하게 코바시카와 실버3 이어야함 일단 무조건 실버인데 자기가 진짜 진심하면 골드 갈수있다고 말하고 다녀야함",0,중립
94,94,1256995724237012995,Seo__lyang,"@oLMqurcijUIprlx 헉 그 미드를 포기 할 수 없는 마음 
잘 알지요! 그럼에도 이렇게 좋은 퀄로 그려주시다니
감사합니다!! 저 귀여운 형체 안에 저에 대한 모든
특징이 다 있다는 것도 정말 신기하네요!! 
그리고.... 다음에 롤 같이 하시죠! 😁",0,행복
95,95,1490871879858802688,XoX__TxT,"롤 협곡할건데 3인큐에융 ㅇ3ㅇ 
정글, 서폿 자리있구여...(고정..?)

저는..탑,미드밖에못가여...

원딜.. 탑.미드..올라이너..쨋든..
2명구해여&gt;&lt;",0,슬픔
96,96,1427310806912278543,Acita_Blossom,"카구야 학생회 애들로 롤 포지션 이러면 어떨려나

탑 미코
정글 치카
미드 이시가미 유우
봇듀 회장(원딜), 카구야(서폿)

이런 느낌인가 미코가 탑차이로 지면 치카탓하고 ㅈㄱㅊㅇ 외치는 느낌 궁금하네",0,중립
97,97,1512422427896164353,oyjyz,롤 하실분..? 미드 원딜 남아요..!!!!!,0,중립
98,98,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
99,99,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
100,100,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
101,101,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
102,102,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
103,103,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
104,104,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
105,105,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
106,106,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
107,107,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
108,108,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
109,109,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
110,110,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
111,111,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
112,112,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
113,113,950372869606850560,Ragnoz_idiot,"@Day_Dream_X 롤 미드시즌 리그 티저에서 오락기위에 더럽게 엉덩이올리고 찍어서 기계 부술뻔하고 욕먹다가, 이름비슷한 msi컴퓨터가 욕먹고있어서 자기네 아니라고 해명하는트윗이네여ㅋㅋ",0,혐오
114,114,1479695693854179331,liliabell_v,"리리아 계속 누워있어도 잠이안와서
라인별 롤 챔프 정하고있어!
일반게임에서 할 챔프야!
탑-스웨인
미드-스웨인 
정글-녹턴 헤카림 에코
원딜-몰라!
서폿-세나 노틸러스
이렇게 해볼까 해!",0,중립
115,115,781146489452060673,orthodox_manual,@Zapzap_duck 롤은 그리고 챔피언이 1렙 때 너무 약해서 특정 챔피언 빼면 정글이 혼자 첫 정글 몹을 돌기 힘들어서 바텀에 있는 서폿 원딜이 라인 복귀 전에 몹을 같이 리쉬해주다 가는게 보통이라. 탑까지 참여 안하더라도 미드랑 서폿 원딜 정글 넷이서 인베 방어 안하면 정글이 초반에 크게 망해,0,중립
116,116,1527279863148601345,salgupong,@__AZUKI_JELLY_ 롤은 미드 밀면 조켔어여 벽력일섬처럼 쭉쭉 라인 밀고 들어가는 젠츠..!!! 걍.. 너무 머싯단 말밖에.. 과에서 롤대전 열리면 꼭 젠츠를 데려가야 하는 고런 인싸야..,1,행복
117,117,1465173695962705921,salgupong,@__AZUKI_JELLY_ 롤은 미드 밀면 조켔어여 벽력일섬처럼 쭉쭉 라인 밀고 들어가는 젠츠..!!! 걍.. 너무 머싯단 말밖에.. 과에서 롤대전 열리면 꼭 젠츠를 데려가야 하는 고런 인싸야..,0,행복
118,118,1520110449500782592,ho_wolryeong,"낼 저랑 롤 하싈분.. 웅애..
서폿 미드 유저.. 다른라인 갈수있긴한데..
서폿 &gt; 미드 &gt; 탑 &gt; 원딜 &gt; 정글.. 잉",0,놀람
